AÑO,TITULO,FECHA_ELECCIONES,DISTRITO,SECCION,MESA,PARTIDO,NUM_VOTOS,PORCENTAJE
"2023","Elecciones Generales","23/07/23","7","42","A","PACMA","5","1,19331742243436754176610978520286396181"
"2023","Elecciones Generales","23/07/23","7","42","A","PCTE","1",",2386634844868735083532219570405727923628"
"2023","Elecciones Generales","23/07/23","7","42","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","42","A","VOX","56","13,36515513126491646778042959427207637232"
"2023","Elecciones Generales","23/07/23","7","42","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","42","A","AEEV","1",",2386634844868735083532219570405727923628"
"2023","Elecciones Generales","23/07/23","7","42","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","42","A","SUMAR","82","19,57040572792362768496420047732696897375"
"2023","Elecciones Generales","23/07/23","7","42","B","Electores","648","100"
"2023","Elecciones Generales","23/07/23","7","42","B","Abstenciones","196","30,24691358024691358024691358024691358025"
"2023","Elecciones Generales","23/07/23","7","42","B","Votantes","452","69,75308641975308641975308641975308641975"
"2023","Elecciones Generales","23/07/23","7","42","B","Blancos","3",",6637168141592920353982300884955752212389"
"2023","Elecciones Generales","23/07/23","7","42","B","Validos","449","99,33628318584070796460176991150442477876"
"2023","Elecciones Generales","23/07/23","7","42","B","Nulos","3",",6637168141592920353982300884955752212389"
"2023","Elecciones Generales","23/07/23","7","42","B","PSOE","186","41,15044247787610619469026548672566371681"
"2023","Elecciones Generales","23/07/23","7","42","B","FO","1",",2212389380530973451327433628318584070796"
"2023","Elecciones Generales","23/07/23","7","42","B","PP","102","22,56637168141592920353982300884955752212"
"2023","Elecciones Generales","23/07/23","7","42","B","PACMA","0","0"
"2023","Elecciones Generales","23/07/23","7","42","B","PCTE","2",",4424778761061946902654867256637168141593"
"2023","Elecciones Generales","23/07/23","7","42","B","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","42","B","VOX","66","14,60176991150442477876106194690265486726"
"2023","Elecciones Generales","23/07/23","7","42","B","PUEDE","1",",2212389380530973451327433628318584070796"
"2023","Elecciones Generales","23/07/23","7","42","B","AEEV","1",",2212389380530973451327433628318584070796"
"2023","Elecciones Generales","23/07/23","7","42","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","42","B","SUMAR","87","19,24778761061946902654867256637168141593"
"2023","Elecciones Generales","23/07/23","7","42","C","Electores","553","100"
"2023","Elecciones Generales","23/07/23","7","42","C","Abstenciones","191","34,53887884267631103074141048824593128391"
"2023","Elecciones Generales","23/07/23","7","42","C","Votantes","362","65,46112115732368896925858951175406871609"
"2023","Elecciones Generales","23/07/23","7","42","C","Blancos","7","1,93370165745856353591160220994475138122"
"2023","Elecciones Generales","23/07/23","7","42","C","Validos","359","99,17127071823204419889502762430939226519"
"2023","Elecciones Generales","23/07/23","7","42","C","Nulos","3",",8287292817679558011049723756906077348066"
"2023","Elecciones Generales","23/07/23","7","42","C","PSOE","157","43,37016574585635359116022099447513812155"
"2023","Elecciones Generales","23/07/23","7","42","C","FO","2",",5524861878453038674033149171270718232044"
"2023","Elecciones Generales","23/07/23","7","42","C","PP","82","22,65193370165745856353591160220994475138"
"2023","Elecciones Generales","23/07/23","7","42","C","PACMA","6","1,65745856353591160220994475138121546961"
"2023","Elecciones Generales","23/07/23","7","42","C","PCTE","3",",8287292817679558011049723756906077348066"
"2023","Elecciones Generales","23/07/23","7","42","C","PUM J","1",",2762430939226519337016574585635359116022"
"2023","Elecciones Generales","23/07/23","7","42","C","VOX","44","12,1546961325966850828729281767955801105"
"2023","Elecciones Generales","23/07/23","7","42","C","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","42","C","AEEV","1",",2762430939226519337016574585635359116022"
"2023","Elecciones Generales","23/07/23","7","42","C","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","42","C","SUMAR","56","15,46961325966850828729281767955801104972"
"2023","Elecciones Generales","23/07/23","7","43","A","Electores","686","100"
"2023","Elecciones Generales","23/07/23","7","43","A","Abstenciones","219","31,92419825072886297376093294460641399417"
"2023","Elecciones Generales","23/07/23","7","43","A","Votantes","467","68,07580174927113702623906705539358600583"
"2023","Elecciones Generales","23/07/23","7","43","A","Blancos","7","1,49892933618843683083511777301927194861"
"2023","Elecciones Generales","23/07/23","7","43","A","Validos","463","99,14346895074946466809421841541755888651"
"2023","Elecciones Generales","23/07/23","7","43","A","Nulos","4",",8565310492505353319057815845824411134904"
"2023","Elecciones Generales","23/07/23","7","43","A","PSOE","165","35,33190578158458244111349036402569593148"
"2023","Elecciones Generales","23/07/23","7","43","A","FO","0","0"
"2023","Elecciones Generales","23/07/23","7","43","A","PP","137","29,33618843683083511777301927194860813704"
"2023","Elecciones Generales","23/07/23","7","43","A","PACMA","2",",4282655246252676659528907922912205567452"
"2023","Elecciones Generales","23/07/23","7","43","A","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","7","43","A","PUM J","1",",2141327623126338329764453961456102783726"
"2023","Elecciones Generales","23/07/23","7","43","A","VOX","63","13,49036402569593147751605995717344753747"
"2023","Elecciones Generales","23/07/23","7","43","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","43","A","AEEV","1",",2141327623126338329764453961456102783726"
"2023","Elecciones Generales","23/07/23","7","43","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","43","A","SUMAR","87","18,62955032119914346895074946466809421842"
"2023","Elecciones Generales","23/07/23","7","43","B","Electores","767","100"
"2023","Elecciones Generales","23/07/23","7","43","B","Abstenciones","195","25,42372881355932203389830508474576271186"
"2023","Elecciones Generales","23/07/23","7","43","B","Votantes","572","74,57627118644067796610169491525423728814"
"2023","Elecciones Generales","23/07/23","7","43","B","Blancos","3",",5244755244755244755244755244755244755245"
"2023","Elecciones Generales","23/07/23","7","43","B","Validos","566","98,95104895104895104895104895104895104895"
"2023","Elecciones Generales","23/07/23","7","43","B","Nulos","6","1,04895104895104895104895104895104895105"
"2023","Elecciones Generales","23/07/23","7","43","B","PSOE","225","39,33566433566433566433566433566433566434"
"2023","Elecciones Generales","23/07/23","7","43","B","FO","3",",5244755244755244755244755244755244755245"
"2023","Elecciones Generales","23/07/23","7","43","B","PP","168","29,37062937062937062937062937062937062937"
"2023","Elecciones Generales","23/07/23","7","43","B","PACMA","4",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","7","43","B","PCTE","4",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","7","43","B","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","43","B","VOX","70","12,23776223776223776223776223776223776224"
"2023","Elecciones Generales","23/07/23","7","43","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","43","B","AEEV","2",",3496503496503496503496503496503496503497"
"2023","Elecciones Generales","23/07/23","7","43","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","43","B","SUMAR","87","15,20979020979020979020979020979020979021"
"2023","Elecciones Generales","23/07/23","7","44","A","Electores","724","100"
"2023","Elecciones Generales","23/07/23","7","44","A","Abstenciones","213","29,41988950276243093922651933701657458564"
"2023","Elecciones Generales","23/07/23","7","44","A","Votantes","511","70,58011049723756906077348066298342541436"
"2023","Elecciones Generales","23/07/23","7","44","A","Blancos","7","1,36986301369863013698630136986301369863"
"2023","Elecciones Generales","23/07/23","7","44","A","Validos","504","98,63013698630136986301369863013698630137"
"2023","Elecciones Generales","23/07/23","7","44","A","Nulos","7","1,36986301369863013698630136986301369863"
"2023","Elecciones Generales","23/07/23","7","44","A","PSOE","196","38,35616438356164383561643835616438356164"
"2023","Elecciones Generales","23/07/23","7","44","A","FO","3",",5870841487279843444227005870841487279843"
"2023","Elecciones Generales","23/07/23","7","44","A","PP","132","25,83170254403131115459882583170254403131"
"2023","Elecciones Generales","23/07/23","7","44","A","PACMA","5",",9784735812133072407045009784735812133072"
"2023","Elecciones Generales","23/07/23","7","44","A","PCTE","3",",5870841487279843444227005870841487279843"
"2023","Elecciones Generales","23/07/23","7","44","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","44","A","VOX","61","11,93737769080234833659491193737769080235"
"2023","Elecciones Generales","23/07/23","7","44","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","44","A","AEEV","2",",3913894324853228962818003913894324853229"
"2023","Elecciones Generales","23/07/23","7","44","A","RC","1",",1956947162426614481409001956947162426614"
"2023","Elecciones Generales","23/07/23","7","44","A","SUMAR","94","18,39530332681017612524461839530332681018"
"2023","Elecciones Generales","23/07/23","7","44","B","Electores","874","100"
"2023","Elecciones Generales","23/07/23","7","44","B","Abstenciones","253","28,94736842105263157894736842105263157895"
"2023","Elecciones Generales","23/07/23","7","44","B","Votantes","621","71,05263157894736842105263157894736842105"
"2023","Elecciones Generales","23/07/23","7","44","B","Blancos","10","1,61030595813204508856682769726247987118"
"2023","Elecciones Generales","23/07/23","7","44","B","Validos","614","98,87278582930756843800322061191626409018"
"2023","Elecciones Generales","23/07/23","7","44","B","Nulos","7","1,12721417069243156199677938808373590982"
"2023","Elecciones Generales","23/07/23","7","44","B","PSOE","257","41,38486312399355877616747181964573268921"
"2023","Elecciones Generales","23/07/23","7","44","B","FO","2",",3220611916264090177133655394524959742351"
"2023","Elecciones Generales","23/07/23","7","44","B","PP","138","22,22222222222222222222222222222222222222"
"2023","Elecciones Generales","23/07/23","7","44","B","PACMA","5",",8051529790660225442834138486312399355878"
"2023","Elecciones Generales","23/07/23","7","44","B","PCTE","2",",3220611916264090177133655394524959742351"
"2023","Elecciones Generales","23/07/23","7","44","B","PUM J","2",",3220611916264090177133655394524959742351"
"2023","Elecciones Generales","23/07/23","7","44","B","VOX","81","13,04347826086956521739130434782608695652"
"2023","Elecciones Generales","23/07/23","7","44","B","PUEDE","1",",1610305958132045088566827697262479871176"
"2023","Elecciones Generales","23/07/23","7","44","B","AEEV","2",",3220611916264090177133655394524959742351"
"2023","Elecciones Generales","23/07/23","7","44","B","RC","4",",6441223832528180354267310789049919484702"
"2023","Elecciones Generales","23/07/23","7","44","B","SUMAR","110","17,71336553945249597423510466988727858293"
"2023","Elecciones Generales","23/07/23","7","45","U","Electores","729","100"
"2023","Elecciones Generales","23/07/23","7","45","U","Abstenciones","269","36,89986282578875171467764060356652949246"
"2023","Elecciones Generales","23/07/23","7","45","U","Votantes","460","63,10013717421124828532235939643347050754"
"2023","Elecciones Generales","23/07/23","7","45","U","Blancos","0","0"
"2023","Elecciones Generales","23/07/23","7","45","U","Validos","452","98,26086956521739130434782608695652173913"
"2023","Elecciones Generales","23/07/23","7","45","U","Nulos","8","1,73913043478260869565217391304347826087"
"2023","Elecciones Generales","23/07/23","7","45","U","PSOE","227","49,34782608695652173913043478260869565217"
"2023","Elecciones Generales","23/07/23","7","45","U","FO","1",",2173913043478260869565217391304347826087"
"2023","Elecciones Generales","23/07/23","7","45","U","PP","98","21,30434782608695652173913043478260869565"
"2023","Elecciones Generales","23/07/23","7","45","U","PACMA","2",",4347826086956521739130434782608695652174"
"2023","Elecciones Generales","23/07/23","7","45","U","PCTE","2",",4347826086956521739130434782608695652174"
"2023","Elecciones Generales","23/07/23","7","45","U","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","45","U","VOX","36","7,82608695652173913043478260869565217391"
"2023","Elecciones Generales","23/07/23","7","45","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","45","U","AEEV","2",",4347826086956521739130434782608695652174"
"2023","Elecciones Generales","23/07/23","7","45","U","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","45","U","SUMAR","84","18,26086956521739130434782608695652173913"
"2023","Elecciones Generales","23/07/23","7","46","A","Electores","700","100"
"2023","Elecciones Generales","23/07/23","7","46","A","Abstenciones","203","29"
"2023","Elecciones Generales","23/07/23","7","46","A","Votantes","497","71"
"2023","Elecciones Generales","23/07/23","7","46","A","Blancos","5","1,0060362173038229376257545271629778672"
"2023","Elecciones Generales","23/07/23","7","46","A","Validos","491","98,79275653923541247484909456740442655936"
"2023","Elecciones Generales","23/07/23","7","46","A","Nulos","6","1,20724346076458752515090543259557344064"
"2023","Elecciones Generales","23/07/23","7","46","A","PSOE","187","37,6257545271629778672032193158953722334"
"2023","Elecciones Generales","23/07/23","7","46","A","FO","1",",2012072434607645875251509054325955734406"
"2023","Elecciones Generales","23/07/23","7","46","A","PP","114","22,93762575452716297786720321931589537223"
"2023","Elecciones Generales","23/07/23","7","46","A","PACMA","6","1,20724346076458752515090543259557344064"
"2023","Elecciones Generales","23/07/23","7","46","A","PCTE","1",",2012072434607645875251509054325955734406"
"2023","Elecciones Generales","23/07/23","7","46","A","PUM J","1",",2012072434607645875251509054325955734406"
"2023","Elecciones Generales","23/07/23","7","46","A","VOX","98","19,71830985915492957746478873239436619718"
"2023","Elecciones Generales","23/07/23","7","46","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","46","A","AEEV","1",",2012072434607645875251509054325955734406"
"2023","Elecciones Generales","23/07/23","7","46","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","46","A","SUMAR","77","15,49295774647887323943661971830985915493"
"2023","Elecciones Generales","23/07/23","7","46","B","Electores","759","100"
"2023","Elecciones Generales","23/07/23","7","46","B","Abstenciones","223","29,3807641633728590250329380764163372859"
"2023","Elecciones Generales","23/07/23","7","46","B","Votantes","536","70,6192358366271409749670619235836627141"
"2023","Elecciones Generales","23/07/23","7","46","B","Blancos","6","1,1194029850746268656716417910447761194"
"2023","Elecciones Generales","23/07/23","7","46","B","Validos","533","99,4402985074626865671641791044776119403"
"2023","Elecciones Generales","23/07/23","7","46","B","Nulos","3",",5597014925373134328358208955223880597015"
"2023","Elecciones Generales","23/07/23","7","46","B","PSOE","218","40,67164179104477611940298507462686567164"
"2023","Elecciones Generales","23/07/23","7","46","B","FO","2",",3731343283582089552238805970149253731343"
"2023","Elecciones Generales","23/07/23","7","46","B","PP","137","25,5597014925373134328358208955223880597"
"2023","Elecciones Generales","23/07/23","7","46","B","PACMA","2",",3731343283582089552238805970149253731343"
"2023","Elecciones Generales","23/07/23","7","46","B","PCTE","2",",3731343283582089552238805970149253731343"
"2023","Elecciones Generales","23/07/23","7","46","B","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","46","B","VOX","94","17,53731343283582089552238805970149253731"
"2023","Elecciones Generales","23/07/23","7","46","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","46","B","AEEV","1",",1865671641791044776119402985074626865672"
"2023","Elecciones Generales","23/07/23","7","46","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","46","B","SUMAR","71","13,24626865671641791044776119402985074627"
"2023","Elecciones Generales","23/07/23","7","47","A","Electores","582","100"
"2023","Elecciones Generales","23/07/23","7","47","A","Abstenciones","184","31,61512027491408934707903780068728522337"
"2023","Elecciones Generales","23/07/23","7","47","A","Votantes","398","68,38487972508591065292096219931271477663"
"2023","Elecciones Generales","23/07/23","7","47","A","Blancos","5","1,25628140703517587939698492462311557789"
"2023","Elecciones Generales","23/07/23","7","47","A","Validos","396","99,49748743718592964824120603015075376884"
"2023","Elecciones Generales","23/07/23","7","47","A","Nulos","2",",5025125628140703517587939698492462311558"
"2023","Elecciones Generales","23/07/23","7","47","A","PSOE","121","30,40201005025125628140703517587939698492"
"2023","Elecciones Generales","23/07/23","7","47","A","FO","1",",2512562814070351758793969849246231155779"
"2023","Elecciones Generales","23/07/23","7","47","A","PP","152","38,19095477386934673366834170854271356784"
"2023","Elecciones Generales","23/07/23","7","47","A","PACMA","1",",2512562814070351758793969849246231155779"
"2023","Elecciones Generales","23/07/23","7","47","A","PCTE","2",",5025125628140703517587939698492462311558"
"2023","Elecciones Generales","23/07/23","7","47","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","47","A","VOX","40","10,05025125628140703517587939698492462312"
"2023","Elecciones Generales","23/07/23","7","47","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","47","A","AEEV","3",",7537688442211055276381909547738693467337"
"2023","Elecciones Generales","23/07/23","7","47","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","47","A","SUMAR","71","17,83919597989949748743718592964824120603"
"2023","Elecciones Generales","23/07/23","7","47","B","Electores","602","100"
"2023","Elecciones Generales","23/07/23","7","47","B","Abstenciones","171","28,40531561461794019933554817275747508306"
"2023","Elecciones Generales","23/07/23","7","47","B","Votantes","431","71,59468438538205980066445182724252491694"
"2023","Elecciones Generales","23/07/23","7","47","B","Blancos","4",",9280742459396751740139211136890951276102"
"2023","Elecciones Generales","23/07/23","7","47","B","Validos","426","98,83990719257540603248259860788863109049"
"2023","Elecciones Generales","23/07/23","7","47","B","Nulos","5","1,16009280742459396751740139211136890951"
"2023","Elecciones Generales","23/07/23","7","47","B","PSOE","159","36,89095127610208816705336426914153132251"
"2023","Elecciones Generales","23/07/23","7","47","B","FO","0","0"
"2023","Elecciones Generales","23/07/23","7","47","B","PP","147","34,10672853828306264501160092807424593968"
"2023","Elecciones Generales","23/07/23","7","47","B","PACMA","0","0"
"2023","Elecciones Generales","23/07/23","7","47","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","7","47","B","PUM J","2",",4640371229698375870069605568445475638051"
"2023","Elecciones Generales","23/07/23","7","47","B","VOX","41","9,512761020881670533642691415313225058"
"2023","Elecciones Generales","23/07/23","7","47","B","PUEDE","1",",2320185614849187935034802784222737819026"
"2023","Elecciones Generales","23/07/23","7","47","B","AEEV","2",",4640371229698375870069605568445475638051"
"2023","Elecciones Generales","23/07/23","7","47","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","47","B","SUMAR","70","16,24129930394431554524361948955916473318"
"2023","Elecciones Generales","23/07/23","7","48","A","Electores","446","100"
"2023","Elecciones Generales","23/07/23","7","48","A","Abstenciones","123","27,57847533632286995515695067264573991031"
"2023","Elecciones Generales","23/07/23","7","48","A","Votantes","323","72,42152466367713004484304932735426008969"
"2023","Elecciones Generales","23/07/23","7","48","A","Blancos","3",",9287925696594427244582043343653250773994"
"2023","Elecciones Generales","23/07/23","7","48","A","Validos","322","99,69040247678018575851393188854489164087"
"2023","Elecciones Generales","23/07/23","7","48","A","Nulos","1",",3095975232198142414860681114551083591331"
"2023","Elecciones Generales","23/07/23","7","48","A","PSOE","127","39,31888544891640866873065015479876160991"
"2023","Elecciones Generales","23/07/23","7","48","A","FO","1",",3095975232198142414860681114551083591331"
"2023","Elecciones Generales","23/07/23","7","48","A","PP","102","31,57894736842105263157894736842105263158"
"2023","Elecciones Generales","23/07/23","7","48","A","PACMA","3",",9287925696594427244582043343653250773994"
"2023","Elecciones Generales","23/07/23","7","48","A","PCTE","1",",3095975232198142414860681114551083591331"
"2023","Elecciones Generales","23/07/23","7","48","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","48","A","VOX","29","8,97832817337461300309597523219814241486"
"2023","Elecciones Generales","23/07/23","7","48","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","48","A","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","7","48","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","48","A","SUMAR","56","17,33746130030959752321981424148606811146"
"2023","Elecciones Generales","23/07/23","7","48","B","Electores","435","100"
"2023","Elecciones Generales","23/07/23","7","48","B","Abstenciones","110","25,28735632183908045977011494252873563218"
"2023","Elecciones Generales","23/07/23","7","48","B","Votantes","325","74,71264367816091954022988505747126436782"
"2023","Elecciones Generales","23/07/23","7","48","B","Blancos","4","1,23076923076923076923076923076923076923"
"2023","Elecciones Generales","23/07/23","7","48","B","Validos","324","99,69230769230769230769230769230769230769"
"2023","Elecciones Generales","23/07/23","7","48","B","Nulos","1",",3076923076923076923076923076923076923077"
"2023","Elecciones Generales","23/07/23","7","48","B","PSOE","121","37,23076923076923076923076923076923076923"
"2023","Elecciones Generales","23/07/23","7","48","B","FO","3",",9230769230769230769230769230769230769231"
"2023","Elecciones Generales","23/07/23","7","48","B","PP","109","33,53846153846153846153846153846153846154"
"2023","Elecciones Generales","23/07/23","7","48","B","PACMA","0","0"
"2023","Elecciones Generales","23/07/23","7","48","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","7","48","B","PUM J","2",",6153846153846153846153846153846153846154"
"2023","Elecciones Generales","23/07/23","7","48","B","VOX","31","9,53846153846153846153846153846153846154"
"2023","Elecciones Generales","23/07/23","7","48","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","48","B","AEEV","2",",6153846153846153846153846153846153846154"
"2023","Elecciones Generales","23/07/23","7","48","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","48","B","SUMAR","52","16"
"2023","Elecciones Generales","23/07/23","7","49","U","Electores","783","100"
"2023","Elecciones Generales","23/07/23","7","49","U","Abstenciones","204","26,05363984674329501915708812260536398467"
"2023","Elecciones Generales","23/07/23","7","49","U","Votantes","579","73,94636015325670498084291187739463601533"
"2023","Elecciones Generales","23/07/23","7","49","U","Blancos","9","1,55440414507772020725388601036269430052"
"2023","Elecciones Generales","23/07/23","7","49","U","Validos","577","99,65457685664939550949913644214162348877"
"2023","Elecciones Generales","23/07/23","7","49","U","Nulos","2",",3454231433506044905008635578583765112263"
"2023","Elecciones Generales","23/07/23","7","49","U","PSOE","236","40,7599309153713298791018998272884283247"
"2023","Elecciones Generales","23/07/23","7","49","U","FO","0","0"
"2023","Elecciones Generales","23/07/23","7","49","U","PP","152","26,2521588946459412780656303972366148532"
"2023","Elecciones Generales","23/07/23","7","49","U","PACMA","2",",3454231433506044905008635578583765112263"
"2023","Elecciones Generales","23/07/23","7","49","U","PCTE","2",",3454231433506044905008635578583765112263"
"2023","Elecciones Generales","23/07/23","7","49","U","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","49","U","VOX","64","11,05354058721934369602763385146804835924"
"2023","Elecciones Generales","23/07/23","7","49","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","49","U","AEEV","1",",1727115716753022452504317789291882556131"
"2023","Elecciones Generales","23/07/23","7","49","U","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","49","U","SUMAR","111","19,17098445595854922279792746113989637306"
"2023","Elecciones Generales","23/07/23","7","50","U","Electores","691","100"
"2023","Elecciones Generales","23/07/23","7","50","U","Abstenciones","262","37,91606367583212735166425470332850940666"
"2023","Elecciones Generales","23/07/23","7","50","U","Votantes","429","62,08393632416787264833574529667149059334"
"2023","Elecciones Generales","23/07/23","7","50","U","Blancos","4",",9324009324009324009324009324009324009324"
"2023","Elecciones Generales","23/07/23","7","50","U","Validos","427","99,53379953379953379953379953379953379953"
"2023","Elecciones Generales","23/07/23","7","50","U","Nulos","2",",4662004662004662004662004662004662004662"
"2023","Elecciones Generales","23/07/23","7","50","U","PSOE","181","42,19114219114219114219114219114219114219"
"2023","Elecciones Generales","23/07/23","7","50","U","FO","3",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","7","50","U","PP","97","22,61072261072261072261072261072261072261"
"2023","Elecciones Generales","23/07/23","7","50","U","PACMA","3",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","7","50","U","PCTE","1",",2331002331002331002331002331002331002331"
"2023","Elecciones Generales","23/07/23","7","50","U","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","50","U","VOX","49","11,42191142191142191142191142191142191142"
"2023","Elecciones Generales","23/07/23","7","50","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","50","U","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","7","50","U","RC","1",",2331002331002331002331002331002331002331"
"2023","Elecciones Generales","23/07/23","7","50","U","SUMAR","88","20,51282051282051282051282051282051282051"
"2023","Elecciones Generales","23/07/23","7","51","A","Electores","510","100"
"2023","Elecciones Generales","23/07/23","7","51","A","Abstenciones","135","26,47058823529411764705882352941176470588"
"2023","Elecciones Generales","23/07/23","7","51","A","Votantes","375","73,52941176470588235294117647058823529412"
"2023","Elecciones Generales","23/07/23","7","51","A","Blancos","4","1,06666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","7","51","A","Validos","373","99,46666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","7","51","A","Nulos","2",",5333333333333333333333333333333333333333"
"2023","Elecciones Generales","23/07/23","7","51","A","PSOE","161","42,93333333333333333333333333333333333333"
"2023","Elecciones Generales","23/07/23","7","51","A","FO","0","0"
"2023","Elecciones Generales","23/07/23","7","51","A","PP","112","29,86666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","7","51","A","PACMA","6","1,6"
"2023","Elecciones Generales","23/07/23","7","51","A","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","7","51","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","7","51","A","VOX","39","10,4"
"2023","Elecciones Generales","23/07/23","7","51","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","51","A","AEEV","1",",2666666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","7","51","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","7","51","A","SUMAR","50","13,33333333333333333333333333333333333333"
"2023","Elecciones Generales","23/07/23","7","51","B","Electores","526","100"
"2023","Elecciones Generales","23/07/23","7","51","B","Abstenciones","152","28,89733840304182509505703422053231939163"
"2023","Elecciones Generales","23/07/23","7","51","B","Votantes","374","71,10266159695817490494296577946768060837"
"2023","Elecciones Generales","23/07/23","7","51","B","Blancos","9","2,40641711229946524064171122994652406417"
"2023","Elecciones Generales","23/07/23","7","51","B","Validos","372","99,46524064171122994652406417112299465241"
"2023","Elecciones Generales","23/07/23","7","51","B","Nulos","2",",5347593582887700534759358288770053475936"
"2023","Elecciones Generales","23/07/23","7","51","B","PSOE","154","41,17647058823529411764705882352941176471"
"2023","Elecciones Generales","23/07/23","7","51","B","FO","0","0"
"2023","Elecciones Generales","23/07/23","7","51","B","PP","109","29,14438502673796791443850267379679144385"
"2023","Elecciones Generales","23/07/23","7","51","B","PACMA","5","1,33689839572192513368983957219251336898"
"2023","Elecciones Generales","23/07/23","7","51","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","7","51","B","PUM J","1",",2673796791443850267379679144385026737968"
"2023","Elecciones Generales","23/07/23","7","51","B","VOX","31","8,2887700534759358288770053475935828877"
"2023","Elecciones Generales","23/07/23","7","51","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","7","51","B","AEEV","2",",5347593582887700534759358288770053475936"
"2023","Elecciones Generales","23/07/23","7","51","B","RC","1",",2673796791443850267379679144385026737968"
"2023","Elecciones Generales","23/07/23","7","51","B","SUMAR","60","16,04278074866310160427807486631016042781"
"2023","Elecciones Generales","23/07/23","8","1","A","Electores","742","100"
"2023","Elecciones Generales","23/07/23","8","1","A","Abstenciones","205","27,62803234501347708894878706199460916442"
"2023","Elecciones Generales","23/07/23","8","1","A","Votantes","537","72,37196765498652291105121293800539083558"
"2023","Elecciones Generales","23/07/23","8","1","A","Blancos","6","1,1173184357541899441340782122905027933"
"2023","Elecciones Generales","23/07/23","8","1","A","Validos","534","99,44134078212290502793296089385474860335"
"2023","Elecciones Generales","23/07/23","8","1","A","Nulos","3",",558659217877094972067039106145251396648"
"2023","Elecciones Generales","23/07/23","8","1","A","PSOE","198","36,87150837988826815642458100558659217877"
"2023","Elecciones Generales","23/07/23","8","1","A","FO","4",",7448789571694599627560521415270018621974"
"2023","Elecciones Generales","23/07/23","8","1","A","PP","198","36,87150837988826815642458100558659217877"
"2023","Elecciones Generales","23/07/23","8","1","A","PACMA","2",",3724394785847299813780260707635009310987"
"2023","Elecciones Generales","23/07/23","8","1","A","PCTE","2",",3724394785847299813780260707635009310987"
